id,index,period,timestamp,minute,second,possession,duration,type.id,type.name,possession_team.id,possession_team.name,play_pattern.id,play_pattern.name,team.id,team.name,tactics.formation,tactics.lineup,related_events,location,player.id,player.name,position.id,position.name,pass.recipient.id,pass.recipient.name,pass.length,pass.angle,pass.height.id,pass.height.name,pass.end_location,pass.body_part.id,pass.body_part.name,pass.type.id,pass.type.name,carry.end_location,pass.switch,pass.outcome.id,pass.outcome.name,ball_receipt.outcome.id,ball_receipt.outcome.name,under_pressure,duel.type.id,duel.type.name,pass.aerial_won,counterpress,interception.outcome.id,interception.outcome.name,off_camera,ball_recovery.recovery_failure,pass.assisted_shot_id,pass.shot_assist,shot.statsbomb_xg,shot.end_location,shot.key_pass_id,shot.outcome.id,shot.outcome.name,shot.first_time,shot.technique.id,shot.technique.name,shot.body_part.id,shot.body_part.name,shot.type.id,shot.type.name,shot.freeze_frame,goalkeeper.end_location,goalkeeper.type.id,goalkeeper.type.name,goalkeeper.position.id,goalkeeper.position.name,pass.cross,goalkeeper.outcome.id,goalkeeper.outcome.name,clearance.left_foot,clearance.body_part.id,clearance.body_part.name,block.deflection,duel.outcome.id,duel.outcome.name,dribble.nutmeg,dribble.outcome.id,dribble.outcome.name,foul_committed.offensive,foul_committed.card.id,foul_committed.card.name,foul_won.defensive,pass.through_ball,pass.technique.id,pass.technique.name,out,clearance.right_foot,pass.inswinging,goalkeeper.technique.id,goalkeeper.technique.name,goalkeeper.body_part.id,goalkeeper.body_part.name,clearance.head,shot.aerial_won,miscontrol.aerial_won,dribble.overrun,pass.miscommunication,block.offensive,bad_behaviour.card.id,bad_behaviour.card.name,substitution.outcome.id,substitution.outcome.name,substitution.replacement.id,substitution.replacement.name,pass.cut_back,shot.one_on_one,foul_committed.advantage,foul_won.advantage,clearance.aerial_won,pass.deflected,pass.no_touch,foul_committed.type.id,foul_committed.type.name,pass.straight,pass.goal_assist
51a556f2-bba2-4e3e-96b2-f868aee5d0c1,2853,2,00:22:02.512,67,2,101,0.0,2,Ball Recovery,217,Barcelona,1,Regular Play,206,Deportivo Alavés,,,['60d501ce-7f3e-42b7-aabf-0e6738f85726'],"[16.3, 15.1]",6612.0,Rubén Duarte Sánchez,6.0,Left Back,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fe76cb99-7ecb-47b3-a743-e289ea3256de,2854,2,00:22:02.512,67,2,101,0.33485,43,Carry,217,Barcelona,1,Regular Play,206,Deportivo Alavés,,,"['04187fd6-569a-40c4-a17f-64d1f335ddaa', '51a556f2-bba2-4e3e-96b2-f868aee5d0c1', '60d501ce-7f3e-42b7-aabf-0e6738f85726', 'e9ecd557-3965-48d9-b5ba-4a86a7d18170']","[16.3, 15.1]",6612.0,Rubén Duarte Sánchez,6.0,Left Back,,,,,,,,,,,,"[14.8, 13.6]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e9ecd557-3965-48d9-b5ba-4a86a7d18170,2855,2,00:22:02.847,67,2,101,0.0,22,Foul Committed,217,Barcelona,1,Regular Play,217,Barcelona,,,"['04187fd6-569a-40c4-a17f-64d1f335ddaa', 'fe76cb99-7ecb-47b3-a743-e289ea3256de']","[105.3, 66.5]",6379.0,Sergi Roberto Carnicer,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04187fd6-569a-40c4-a17f-64d1f335ddaa,2856,2,00:22:02.847,67,2,101,0.0,21,Foul Won,217,Barcelona,1,Regular Play,206,Deportivo Alavés,,,['e9ecd557-3965-48d9-b5ba-4a86a7d18170'],"[14.8, 13.6]",6612.0,Rubén Duarte Sánchez,6.0,Left Back,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6bc1f8b7-0ae3-42dd-9033-dfd2467cff25,2857,2,00:22:48.530,67,48,101,0.0,19,Substitution,217,Barcelona,1,Regular Play,206,Deportivo Alavés,,,,,6839.0,Daniel Alejandro Torres Rojas,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,Tactical,6935.0,Adrián Marín Gómez,,,,,,,,,,,
2ab6b2ca-5e8b-4b3b-9b25-227ca3a612b6,2858,2,00:22:52.173,67,52,101,0.0,19,Substitution,217,Barcelona,1,Regular Play,206,Deportivo Alavés,,,,,6581.0,Jonathan Rodríguez Menéndez,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,Tactical,6566.0,Borja González Tomás,,,,,,,,,,,
0363ba7c-4a9e-42cf-937a-85aa5adb07ce,2859,2,00:22:53.106,67,53,101,0.0,36,Tactical Shift,217,Barcelona,1,Regular Play,206,Deportivo Alavés,442.0,"[{'player': {'id': 6629, 'name': 'Fernando Pacheco Flores'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6618, 'name': 'Martín Aguirregabiria Padilla'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 21}, {'player': {'id': 6615, 'name': 'Víctor Laguardia Cisneros'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 6855, 'name': 'Guillermo Alfonso Maripán Loaysa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 6612, 'name': 'Rubén Duarte Sánchez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 6626, 'name': 'Mubarak Wakaso'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 22}, {'player': {'id': 6632, 'name': 'Manuel Alejandro García Sánchez'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 19}, {'player': {'id': 6617, 'name': 'Ibai Gómez Pérez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 11}, {'player': {'id': 6935, 'name': 'Adrián Marín Gómez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 17}, {'player': {'id': 6566, 'name': 'Borja González Tomás'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 18}, {'player': {'id': 6613, 'name': 'Rubén Sobrino Pozuelo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 7}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a7dded1-7be9-40d5-bf37-267b1a26b2d3,2860,2,00:22:56.049,67,56,102,1.262131,30,Pass,206,Deportivo Alavés,3,From Free Kick,206,Deportivo Alavés,,,['345ff856-ccfd-4bc3-bd51-f727b47993cb'],"[15.7, 10.6]",6612.0,Rubén Duarte Sánchez,6.0,Left Back,6613.0,Rubén Sobrino Pozuelo,66.81751,-0.12454063,3.0,High Pass,"[82.0, 2.3]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345ff856-ccfd-4bc3-bd51-f727b47993cb,2861,2,00:22:57.311,67,57,102,,42,Ball Receipt*,206,Deportivo Alavés,3,From Free Kick,206,Deportivo Alavés,,,['0a7dded1-7be9-40d5-bf37-267b1a26b2d3'],"[82.0, 2.3]",6613.0,Rubén Sobrino Pozuelo,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46375f73-28e4-4e55-83e5-efeb01fb06d8,2862,2,00:22:57.311,67,57,102,0.986738,30,Pass,206,Deportivo Alavés,3,From Free Kick,206,Deportivo Alavés,,,['dcb96ba4-f2c0-4f57-8c03-a4625b51caba'],"[82.0, 2.3]",6613.0,Rubén Sobrino Pozuelo,24.0,Left Center Forward,,,11.607756,1.1726918,3.0,High Pass,"[86.5, 13.0]",37.0,Head,,,,,9.0,Incomplete,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcb96ba4-f2c0-4f57-8c03-a4625b51caba,2863,2,00:22:58.298,67,58,103,3.223382,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,"['46375f73-28e4-4e55-83e5-efeb01fb06d8', 'f1e43bc9-3eab-4ee1-bfa7-3278a40d0b8b']","[33.6, 67.1]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,20055.0,Marc-André ter Stegen,32.49692,-2.4062614,2.0,Low Pass,"[9.5, 45.3]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1e43bc9-3eab-4ee1-bfa7-3278a40d0b8b,2864,2,00:23:01.521,68,1,103,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['dcb96ba4-f2c0-4f57-8c03-a4625b51caba'],"[9.5, 45.3]",20055.0,Marc-André ter Stegen,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71445a5a-b792-4deb-be67-c79e7bb3bed2,2865,2,00:23:01.521,68,1,103,1.448038,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['317f78e0-240a-4d89-b926-8b29419c8991', 'f1e43bc9-3eab-4ee1-bfa7-3278a40d0b8b']","[9.5, 45.3]",20055.0,Marc-André ter Stegen,1.0,Goalkeeper,,,,,,,,,,,,"[11.2, 43.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317f78e0-240a-4d89-b926-8b29419c8991,2866,2,00:23:02.969,68,2,103,2.780374,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['ff391ffc-2454-49cb-aedd-0f34d49a5561'],"[11.2, 43.2]",20055.0,Marc-André ter Stegen,1.0,Goalkeeper,5211.0,Jordi Alba Ramos,40.959003,-0.7197487,1.0,Ground Pass,"[42.0, 16.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff391ffc-2454-49cb-aedd-0f34d49a5561,2867,2,00:23:05.750,68,5,103,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['317f78e0-240a-4d89-b926-8b29419c8991'],"[42.0, 16.2]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
